id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom,telecom_change,telecom_change_yn
460002,2,44,2020,4,2,5,1,1,38,2,3,1,1
460002,2,45,2021,4,2,7,1,1,45,1,3,3,0
460002,2,46,2022,4,2,6,1,1,65,1,3,3,0
460002,2,47,2023,4,2,7,1,1,60,1,3,3,0
460002,2,48,2024,4,2,7,1,1,34,1,1,3,1
460002,2,49,2025,4,2,7,1,1,55,1,1,1,0
470001,1,55,2017,4,2,8,1,1,60,2,1,1,0
470001,1,56,2018,4,2,7,1,1,58,2,3,1,1
470001,1,57,2019,4,2,6,1,1,65,2,1,3,1
470001,1,58,2020,4,2,7,1,8,43,1,2,1,1
470001,1,59,2021,4,2,8,1,8,65,1,1,2,1
470001,1,60,2022,4,2,9,1,8,65,1,2,1,1
470001,1,61,2023,4,2,8,1,8,60,1,2,2,0
470001,1,62,2024,4,2,9,1,8,34,1,1,2,1
470001,1,63,2025,4,2,8,1,8,60,1,2,1,1
470003,2,48,2017,4,2,4,1,1,55,2,1,1,0
470003,2,49,2018,4,2,5,1,1,70,2,1,1,0
470003,2,50,2019,4,2,4,1,1,55,2,1,1,0
470003,2,51,2020,4,2,5,1,8,23,1,3,1,1
470003,2,52,2021,4,2,1,1,8,60,1,1,3,1
470003,2,53,2022,4,2,1,2,8,15,1,2,1,1
470003,2,54,2023,4,2,1,2,8,58,1,2,2,0
470003,2,55,2024,4,2,1,2,8,34,1,1,2,1
470003,2,56,2025,4,2,1,2,8,60,1,2,1,1
490001,2,53,2017,4,2,6,1,1,65,2,2,2,0
490001,2,54,2018,4,2,5,1,1,70,2,1,2,1
490001,2,55,2019,4,2,5,1,1,60,2,3,1,1
490001,2,56,2020,4,2,5,1,1,44,1,2,3,1
490001,2,57,2021,4,2,10,1,1,85,1,3,2,1
490001,2,58,2022,4,2,10,1,1,65,1,1,3,1
490001,2,59,2023,4,2,10,1,1,65,1,3,1,1
490001,2,60,2024,4,2,11,1,1,27,1,1,3,1
490001,2,61,2025,4,2,6,1,1,60,2,1,1,0
490003,1,22,2017,5,1,1,2,1,70,1,1,1,0
490003,1,23,2018,5,1,1,2,1,65,1,3,1,1
490003,1,24,2019,5,1,1,2,1,75,2,2,3,1
490003,1,25,2020,5,1,1,2,1,58,1,2,2,0
490003,1,26,2021,5,1,1,2,1,60,1,1,2,1
490003,1,27,2022,5,1,5,1,1,75,1,1,1,0
490003,1,28,2023,5,1,6,1,1,60,1,3,1,1
490003,1,29,2024,5,1,7,1,1,55,1,1,3,1
490003,1,30,2025,5,1,8,1,1,65,2,3,1,1
500001,2,56,2017,4,4,6,1,1,60,2,2,2,0
500001,2,57,2018,4,4,5,1,1,65,2,1,2,1
500001,2,58,2019,4,4,4,1,1,60,2,1,1,0
500001,2,59,2020,4,4,5,1,1,31,2,3,1,1
500001,2,60,2021,4,2,5,1,1,65,2,3,3,0
500001,2,61,2022,4,2,5,1,1,55,1,2,3,1
500001,2,62,2023,4,4,5,1,1,50,1,1,2,1
500001,2,63,2024,4,4,5,1,1,31,1,1,1,0
500001,2,64,2025,4,4,6,1,1,60,2,2,1,1
520001,1,56,2017,4,2,10,1,1,65,1,2,2,0
520001,1,57,2018,4,2,7,1,1,65,2,3,2,1
520001,1,58,2019,4,2,6,1,1,65,2,2,3,1
520001,1,59,2020,4,2,7,1,1,73,1,1,2,1
520001,1,60,2021,4,2,7,1,1,60,2,1,1,0
520001,1,61,2022,4,2,7,1,1,70,1,2,1,1
520001,1,62,2023,4,2,8,1,1,70,1,2,2,0
520001,1,63,2024,4,2,9,1,1,31,1,1,2,1
520001,1,64,2025,4,2,9,1,1,80,1,3,1,1
520002,2,45,2017,4,2,1,2,1,45,2,2,2,0
520002,2,46,2018,4,2,1,2,1,70,2,1,2,1
520002,2,47,2019,4,2,1,2,1,58,2,1,1,0
520002,2,48,2020,4,2,1,2,1,49,1,1,1,0
520002,2,49,2021,4,2,5,1,1,60,2,1,1,0
520002,2,50,2022,4,2,5,1,1,65,1,1,1,0
520002,2,51,2023,4,2,1,1,1,35,1,2,1,1
520002,2,52,2024,4,2,6,1,1,31,1,1,2,1
520002,2,53,2025,4,2,7,1,1,65,1,3,1,1
530003,1,48,2017,4,2,7,1,1,78,2,1,1,0
530003,1,49,2018,4,2,6,1,1,65,2,1,1,0
530003,1,50,2019,4,2,6,1,1,60,2,1,1,0
530003,1,51,2020,4,2,7,1,1,53,1,1,1,0
530003,1,52,2021,4,2,8,1,1,70,1,1,1,0
530003,1,53,2022,4,2,8,1,1,65,1,1,1,0
530003,1,54,2023,4,2,9,1,1,65,1,1,1,0
530003,1,55,2024,4,2,9,1,1,38,1,1,1,0
530003,1,56,2025,4,2,9,1,1,56,2,2,1,1
540002,2,60,2017,3,2,1,2,1,60,2,1,1,0
540002,2,61,2018,3,2,1,2,1,50,2,1,1,0
540002,2,62,2019,3,2,1,2,1,45,2,1,1,0
540002,2,63,2020,3,2,1,2,1,33,1,2,1,1
540002,2,64,2021,3,2,1,2,1,30,2,2,2,0
540002,2,65,2022,3,2,1,2,1,30,1,2,2,0
540002,2,66,2023,3,2,1,2,1,50,1,3,2,1
540002,2,67,2024,3,2,1,2,1,34,1,3,3,0
540002,2,68,2025,3,2,1,2,1,45,2,3,3,0
550002,1,36,2017,4,2,6,1,1,60,2,1,1,0
550002,1,37,2018,4,2,6,1,1,85,2,1,1,0
550002,1,38,2019,4,2,6,1,1,50,2,1,1,0
550002,1,39,2020,4,1,7,1,1,45,2,1,1,0
550002,1,40,2021,4,2,6,1,1,70,2,1,1,0
550002,1,41,2022,4,2,7,1,1,55,1,2,1,1
550002,1,42,2023,4,2,7,1,1,67,1,1,2,1
550002,1,43,2024,4,2,7,1,1,44,1,3,1,1
550002,1,44,2025,4,2,8,1,1,60,2,1,3,1
550003,2,34,2017,4,2,5,1,1,65,2,1,1,0
550003,2,35,2018,4,2,5,1,1,70,2,2,1,1
550003,2,36,2019,4,2,4,1,1,65,2,1,2,1
550003,2,37,2020,4,1,5,1,1,41,2,2,1,1
550003,2,38,2021,4,2,7,1,1,68,1,3,2,1
550003,2,39,2022,4,2,1,2,1,40,1,2,3,1
550003,2,40,2023,4,2,6,1,1,70,1,2,2,0
550003,2,41,2024,4,2,7,1,1,44,1,3,2,1
550003,2,42,2025,4,2,1,2,1,55,2,3,3,0
560001,1,43,2017,5,2,11,1,1,60,2,1,1,0
560001,1,44,2018,5,2,8,1,1,70,2,1,1,0
560001,1,45,2019,5,2,9,1,1,60,1,3,1,1
560001,1,46,2020,5,2,9,1,1,43,1,1,3,1
560001,1,47,2021,5,2,10,1,1,70,1,3,1,1
560001,1,48,2022,5,2,10,1,1,40,1,1,3,1
560001,1,49,2023,5,2,11,1,1,50,1,2,1,1
560001,1,50,2024,5,2,10,1,1,22,1,3,2,1
560001,1,51,2025,5,2,15,1,1,48,2,1,3,1
560002,2,40,2017,4,2,1,2,1,57,2,3,3,0
560002,2,41,2018,4,2,1,2,1,75,2,3,3,0
560002,2,42,2019,4,2,1,2,1,55,1,2,3,1
560002,2,43,2020,4,2,1,2,1,31,1,1,2,1
560002,2,44,2021,4,2,1,2,1,60,2,2,1,1
560002,2,45,2022,4,2,1,2,1,60,1,1,2,1
560002,2,46,2023,4,2,6,1,1,60,1,2,1,1
560002,2,47,2024,4,2,1,2,1,34,1,3,2,1
560002,2,48,2025,4,2,4,2,1,39,2,1,3,1
570001,1,59,2017,4,2,6,1,1,65,2,3,3,0
570001,1,60,2018,4,2,6,1,1,70,1,3,3,0
570001,1,61,2019,4,2,6,1,1,50,1,3,3,0
570001,1,62,2020,4,2,7,1,1,34,1,2,3,1
570001,1,63,2021,4,2,8,1,1,65,1,1,2,1
570001,1,64,2022,4,2,6,1,1,56,1,2,1,1
570001,1,65,2023,4,2,9,1,1,45,1,1,2,1
570001,1,66,2024,4,2,8,1,1,34,1,3,1,1
570001,1,67,2025,4,2,9,1,1,70,2,2,3,1
570002,2,59,2017,4,2,5,1,1,55,2,1,1,0
570002,2,60,2018,4,2,6,1,1,75,1,3,1,1
570002,2,61,2019,4,2,5,1,1,50,1,2,3,1
570002,2,62,2020,4,2,5,1,1,46,1,2,2,0
570002,2,63,2021,4,2,5,1,1,70,1,1,2,1
570002,2,64,2022,4,2,5,1,1,50,1,2,1,1
570002,2,65,2023,4,2,6,1,1,50,1,2,2,0
570002,2,66,2024,4,2,7,1,1,34,1,3,2,1
570002,2,67,2025,4,2,5,1,1,60,2,2,3,1
590001,1,42,2017,4,1,8,1,1,60,1,1,1,0
590001,1,43,2018,4,1,7,1,1,55,2,2,1,1
590001,1,44,2019,4,1,6,1,1,65,1,1,2,1
590001,1,45,2020,4,1,7,1,1,33,1,2,1,1
590001,1,46,2021,4,1,8,1,1,60,2,3,2,1
590001,1,47,2022,4,1,9,1,1,70,1,1,3,1
590001,1,48,2023,4,1,9,1,1,65,1,2,1,1
590001,1,49,2024,4,1,9,1,1,50,1,2,2,0
590001,1,50,2025,4,2,9,1,1,50,2,2,2,0
600002,2,55,2017,3,2,1,2,1,50,1,1,1,0
600002,2,56,2018,3,2,1,2,1,80,2,2,1,1
600002,2,57,2019,3,2,1,2,1,55,2,2,2,0
600002,2,58,2020,3,2,1,2,1,33,1,2,2,0
600002,2,59,2021,3,2,5,1,1,70,1,2,2,0
600002,2,60,2022,3,2,1,2,1,65,1,3,2,1
600002,2,61,2023,3,2,1,2,1,65,1,1,3,1
600002,2,62,2024,3,2,1,2,1,34,1,1,1,0
600002,2,63,2025,3,2,1,2,1,65,2,2,1,1
600005,1,21,2017,5,1,1,2,1,60,1,1,1,0
600005,1,22,2018,5,1,1,2,1,60,1,1,1,0
600005,1,23,2019,5,1,3,2,1,57,2,1,1,0
600005,1,24,2020,5,1,3,2,1,69,1,2,1,1
600005,1,25,2021,5,1,1,2,1,70,2,1,2,1
600005,1,26,2022,5,1,6,1,1,70,1,3,1,1
600005,1,27,2023,5,1,7,1,1,70,1,2,3,1
600005,1,28,2024,5,1,7,1,1,48,1,1,2,1
600005,1,29,2025,5,1,6,1,1,60,2,1,1,0
610001,2,26,2017,5,1,5,1,1,60,2,1,1,0
610001,2,27,2018,5,1,7,1,1,70,2,1,1,0
610001,2,28,2019,5,1,6,1,1,55,2,1,1,0
610001,2,29,2020,5,1,7,1,1,63,1,3,1,1
610001,2,30,2021,5,1,8,1,1,65,2,1,3,1
610001,2,31,2022,5,1,7,1,1,70,1,2,1,1
610001,2,32,2023,5,1,7,1,1,50,1,1,2,1
610001,2,33,2024,5,1,7,1,1,48,1,1,1,0
610001,2,34,2025,5,1,8,1,1,60,1,2,1,1
620001,2,34,2017,5,1,7,1,1,50,2,2,2,0
620001,2,35,2018,5,1,7,1,1,65,2,1,2,1
620001,2,36,2019,5,1,6,1,1,65,2,1,1,0
620001,2,37,2020,5,1,7,1,1,60,1,1,1,0
620001,2,38,2021,5,1,8,1,1,60,2,1,1,0
620001,2,39,2022,5,1,8,1,1,62,2,3,1,1
620001,2,40,2023,5,1,8,1,1,50,1,2,3,1
620001,2,41,2024,5,1,9,1,1,45,1,2,2,0
620001,2,42,2025,5,1,9,1,1,60,1,1,2,1
630001,1,39,2017,5,2,11,1,1,60,2,1,1,0
630001,1,40,2018,5,2,8,1,1,80,1,3,1,1
630001,1,41,2019,5,2,7,1,1,75,2,1,3,1
630001,1,42,2020,5,2,7,1,1,41,1,2,1,1
630001,1,43,2021,5,2,10,1,1,65,1,1,2,1
630001,1,44,2022,5,2,9,1,1,70,1,1,1,0
630001,1,45,2023,5,2,9,1,1,85,1,1,1,0
630001,1,46,2024,5,2,9,1,1,45,1,2,1,1
630001,1,47,2025,5,2,12,1,1,55,2,1,2,1
630002,2,37,2017,4,2,1,2,1,55,2,1,1,0
630002,2,38,2018,4,2,1,2,1,85,1,3,1,1
630002,2,39,2019,4,2,1,2,1,68,2,1,3,1
630002,2,40,2020,4,2,1,2,1,32,1,2,1,1
630002,2,41,2021,4,2,5,1,1,60,1,1,2,1
630002,2,42,2022,4,2,9,1,1,75,1,1,1,0
630002,2,43,2023,4,2,9,1,1,70,1,1,1,0
630002,2,44,2024,4,2,9,1,1,37,1,2,1,1
630002,2,45,2025,5,2,7,1,1,60,2,2,2,0
640001,2,54,2017,4,2,5,1,1,50,2,2,2,0
640001,2,55,2018,4,2,5,1,1,65,2,1,2,1
640001,2,56,2019,4,2,5,1,1,50,2,2,1,1
640001,2,57,2020,4,2,5,1,1,29,2,2,2,0
640001,2,58,2021,4,2,8,1,1,60,1,2,2,0
640001,2,59,2022,4,2,8,1,1,60,1,1,2,1
640001,2,60,2023,4,2,8,1,1,50,1,3,1,1
640001,2,61,2024,4,2,9,1,1,34,1,1,3,1
640001,2,62,2025,4,2,7,1,1,60,2,1,1,0
660002,2,52,2017,5,2,5,1,1,54,1,2,2,0
660002,2,53,2018,5,2,6,1,1,59,1,2,2,0
660002,2,54,2019,5,2,8,1,1,32,1,2,2,0
660002,2,55,2020,5,2,9,1,1,45,1,2,2,0
660002,2,56,2021,5,2,8,1,1,32,2,3,2,1
660002,2,57,2022,5,2,8,1,1,43,1,3,3,0
660002,2,58,2023,5,2,8,1,1,47,1,3,3,0
660002,2,59,2024,5,2,9,1,1,38,1,3,3,0
660002,2,60,2025,5,2,9,1,1,40,2,2,3,1
670001,1,51,2017,5,2,15,1,1,29,2,1,1,0
670001,1,52,2018,5,2,8,1,1,45,2,2,1,1
670001,1,53,2019,5,2,10,1,1,58,1,1,2,1
670001,1,54,2020,5,2,9,1,1,43,1,3,1,1
670001,1,55,2021,5,2,8,1,1,45,1,3,3,0
670001,1,56,2022,5,2,9,1,1,66,1,3,3,0
670001,1,57,2023,5,2,9,1,1,55,1,2,3,1
670001,1,58,2024,5,2,13,1,1,49,1,2,2,0
670001,1,59,2025,5,2,12,1,1,55,2,2,2,0
670002,2,49,2017,5,2,1,2,1,29,2,1,1,0
670002,2,50,2018,5,2,1,2,1,38,2,1,1,0
670002,2,51,2019,5,2,1,2,1,48,1,1,1,0
670002,2,52,2020,5,2,1,2,1,37,1,1,1,0
670002,2,53,2021,5,2,1,2,1,43,1,1,1,0
670002,2,54,2022,5,2,1,2,1,59,1,3,1,1
670002,2,55,2023,5,2,1,2,1,47,1,2,3,1
670002,2,56,2024,5,2,1,2,1,49,1,2,2,0
670002,2,57,2025,5,2,1,2,1,49,2,2,2,0
690001,1,51,2017,6,2,13,1,1,47,2,3,3,0
690001,1,52,2018,6,2,9,1,1,48,1,1,3,1
690001,1,53,2019,6,2,11,1,1,55,1,1,1,0
690001,1,54,2020,6,2,11,1,1,41,1,2,1,1
690001,1,55,2021,6,2,10,1,1,33,1,3,2,1
690001,1,56,2022,6,2,10,1,1,36,1,2,3,1
690001,1,57,2023,6,2,11,1,1,45,1,1,2,1
690001,1,58,2024,6,2,10,1,1,51,1,1,1,0
690001,1,59,2025,5,2,11,1,1,59,2,1,1,0
690002,2,48,2017,5,2,1,2,1,59,2,3,3,0
690002,2,49,2018,5,2,6,1,1,72,1,1,3,1
690002,2,50,2019,5,2,6,1,1,55,1,1,1,0
690002,2,51,2020,5,2,7,1,1,41,1,2,1,1
690002,2,52,2021,5,2,6,1,1,48,1,1,2,1
690002,2,53,2022,5,2,6,1,1,46,1,2,1,1
690002,2,54,2023,5,2,7,1,1,45,1,1,2,1
690002,2,55,2024,5,2,6,1,1,37,1,1,1,0
690002,2,56,2025,5,2,7,1,1,45,2,1,1,0
700002,2,51,2017,4,2,6,1,1,29,1,1,1,0
700002,2,52,2018,4,2,5,1,1,48,1,1,1,0
700002,2,53,2019,4,2,6,1,1,41,1,2,1,1
700002,2,54,2020,4,2,7,1,1,43,1,1,2,1
700002,2,55,2021,4,2,6,1,1,30,1,2,1,1
700002,2,56,2022,4,2,6,1,1,36,1,1,2,1
700002,2,57,2023,4,2,7,1,1,33,1,3,1,1
700002,2,58,2024,4,2,7,1,1,33,1,3,3,0
700002,2,59,2025,4,2,7,1,1,39,2,3,3,0
720002,2,34,2017,5,2,1,2,1,59,2,2,2,0
720002,2,35,2018,5,2,1,2,1,69,1,1,2,1
720002,2,36,2019,5,2,8,2,1,35,1,1,1,0
720002,2,37,2020,5,2,1,2,1,47,1,2,1,1
720002,2,38,2021,5,2,1,2,1,45,1,2,2,0
720002,2,39,2022,5,2,1,2,1,34,1,1,2,1
720002,2,40,2023,5,2,1,2,1,50,1,1,1,0
720002,2,41,2024,5,2,9,1,1,67,1,2,1,1
720002,2,42,2025,5,2,9,1,1,59,2,2,2,0
730002,2,52,2017,5,2,1,2,1,39,1,3,3,0
730002,2,53,2018,5,1,6,1,1,32,1,1,3,1
730002,2,54,2019,5,2,6,1,1,42,1,2,1,1
730002,2,55,2020,5,2,7,1,1,43,1,3,2,1
730002,2,56,2021,5,2,7,1,1,35,1,1,3,1
730002,2,57,2022,5,2,6,1,1,55,1,2,1,1
730002,2,58,2023,5,2,7,1,1,55,1,2,2,0
730002,2,59,2024,5,2,8,1,1,50,1,2,2,0
730002,2,60,2025,5,2,9,1,1,65,2,2,2,0
740001,1,53,2017,5,2,11,1,1,59,2,2,2,0
740001,1,54,2018,5,2,7,1,1,49,1,1,2,1
740001,1,55,2019,5,2,11,1,1,52,1,3,1,1
740001,1,56,2020,5,2,11,1,1,49,1,3,3,0
740001,1,57,2021,5,2,11,1,1,69,1,1,3,1
740001,1,58,2022,5,2,11,1,1,43,1,1,1,0
740001,1,59,2023,5,2,11,1,1,40,1,2,1,1
740001,1,60,2024,5,2,11,1,1,40,1,1,2,1
740001,1,61,2025,5,2,11,1,1,55,2,3,1,1
740002,2,49,2017,4,2,1,2,1,59,2,3,3,0
740002,2,50,2018,4,2,1,2,1,45,1,1,3,1
740002,2,51,2019,4,2,1,2,1,34,1,3,1,1
740002,2,52,2020,4,2,1,2,1,43,1,1,3,1
740002,2,53,2021,4,2,1,2,1,43,1,1,1,0
740002,2,54,2022,4,2,1,2,1,33,1,2,1,1
740002,2,55,2023,4,2,1,2,1,40,1,2,2,0
740002,2,56,2024,4,2,1,2,1,40,1,1,2,1
740002,2,57,2025,4,2,1,2,1,45,2,3,1,1
750002,2,54,2017,5,2,1,2,1,69,2,1,1,0
750002,2,55,2018,5,2,1,2,1,68,2,1,1,0
750002,2,56,2019,5,2,1,2,1,38,1,2,1,1
750002,2,57,2020,5,2,1,2,1,42,1,2,2,0
750002,2,58,2021,5,2,1,2,1,40,1,2,2,0
750002,2,59,2022,5,2,1,2,1,27,1,2,2,0
750002,2,60,2023,5,2,1,2,1,43,1,1,2,1
750002,2,61,2024,5,2,1,2,1,40,1,1,1,0
750002,2,62,2025,5,2,1,2,1,59,2,1,1,0
760002,2,52,2017,4,2,7,1,1,55,1,2,2,0
760002,2,53,2018,4,2,6,1,1,70,2,1,2,1
760002,2,54,2019,4,2,6,1,1,52,1,3,1,1
760002,2,55,2020,4,2,7,1,1,43,1,3,3,0
760002,2,56,2021,4,2,6,1,1,33,1,2,3,1
760002,2,57,2022,4,2,6,1,1,36,1,1,2,1
760002,2,58,2023,4,2,7,1,1,55,1,2,1,1
760002,2,59,2024,4,2,7,1,1,57,1,1,2,1
760002,2,60,2025,4,2,7,1,1,55,2,2,1,1
810002,2,62,2017,4,2,4,1,1,75,1,2,2,0
810002,2,63,2018,4,2,4,1,1,25,1,2,2,0
810002,2,64,2019,4,2,3,1,1,40,2,1,2,1
810002,2,65,2020,4,2,4,1,1,34,1,1,1,0
810002,2,66,2021,4,2,3,1,1,20,2,2,1,1
810002,2,67,2022,4,2,3,1,1,20,2,2,2,0
810002,2,68,2023,4,2,3,1,1,37,2,2,2,0
810002,2,69,2024,4,2,4,1,1,35,2,1,2,1
810002,2,70,2025,4,2,5,1,1,38,1,1,1,0
820001,1,47,2017,5,2,11,1,8,69,1,1,1,0
820001,1,48,2018,5,2,10,1,8,69,2,1,1,0
820001,1,49,2019,5,2,9,1,8,69,2,1,1,0
820001,1,50,2020,5,2,10,1,8,42,1,2,1,1
820001,1,51,2021,5,2,12,1,8,45,1,1,2,1
820001,1,52,2022,5,2,14,1,8,35,1,1,1,0
820001,1,53,2023,5,2,14,1,8,35,1,1,1,0
820001,1,54,2024,5,2,15,1,8,64,1,1,1,0
820001,1,55,2025,5,2,12,1,8,69,1,1,1,0
820002,2,44,2017,5,2,1,2,8,35,1,1,1,0
820002,2,45,2018,5,2,1,2,8,42,2,3,1,1
820002,2,46,2019,5,2,4,1,8,39,2,2,3,1
820002,2,47,2020,5,2,1,2,8,39,1,2,2,0
820002,2,48,2021,5,2,1,2,8,45,1,1,2,1
820002,2,49,2022,5,2,1,2,8,62,1,1,1,0
820002,2,50,2023,5,2,1,2,8,35,1,1,1,0
820002,2,51,2024,5,2,5,1,8,45,1,1,1,0
820002,2,52,2025,5,2,5,1,8,69,1,1,1,0
830001,1,47,2017,5,2,13,1,8,69,2,1,1,0
830001,1,48,2018,5,2,10,1,8,69,1,1,1,0
830001,1,49,2019,5,2,12,1,8,75,2,1,1,0
830001,1,50,2020,5,2,12,1,8,69,1,1,1,0
830001,1,51,2021,5,2,12,1,8,89,1,1,1,0
830001,1,52,2022,5,2,13,1,8,62,1,1,1,0
830001,1,53,2023,5,2,14,1,8,52,1,1,1,0
830001,1,54,2024,5,2,12,1,8,69,1,1,1,0
830001,1,55,2025,5,2,13,1,8,54,1,2,1,1
830002,2,45,2017,5,2,12,1,8,30,2,2,2,0
830002,2,46,2018,5,2,9,1,8,69,1,1,2,1
830002,2,47,2019,5,2,12,1,8,57,2,3,1,1
830002,2,48,2020,5,2,12,1,8,69,1,1,3,1
830002,2,49,2021,5,2,12,1,8,52,1,1,1,0
830002,2,50,2022,5,2,12,1,8,62,1,1,1,0
830002,2,51,2023,5,2,12,1,8,55,1,1,1,0
830002,2,52,2024,5,2,6,1,8,42,1,1,1,0
830002,2,53,2025,5,2,6,1,8,64,1,2,1,1
830003,2,18,2017,4,1,1,2,8,34,2,2,2,0
830003,2,19,2018,5,1,1,2,8,69,1,1,2,1
830003,2,20,2019,5,1,1,2,8,60,2,1,1,0
830003,2,21,2020,5,1,2,2,8,60,1,1,1,0
830003,2,22,2021,5,1,1,2,8,52,1,1,1,0
830003,2,23,2022,5,1,5,1,8,62,1,1,1,0
830003,2,24,2023,5,2,7,1,8,69,1,1,1,0
830003,2,25,2024,5,1,7,1,8,44,1,1,1,0
830003,2,26,2025,5,1,7,1,8,63,1,2,1,1
900001,1,54,2017,4,2,6,1,8,69,2,1,1,0
900001,1,55,2018,4,2,8,1,8,52,2,1,1,0
900001,1,56,2019,4,2,6,1,8,52,1,2,1,1
900001,1,57,2020,4,2,7,1,8,42,1,2,2,0
900001,1,58,2021,4,2,5,1,8,45,1,2,2,0
900001,1,59,2022,4,2,6,1,8,45,1,2,2,0
900001,1,60,2023,4,2,5,1,8,69,1,2,2,0
900001,1,61,2024,4,2,6,1,8,54,1,2,2,0
900001,1,62,2025,4,2,7,1,8,45,1,2,2,0
900002,2,51,2017,4,2,18,1,8,69,1,1,1,0
900002,2,52,2018,4,2,7,1,8,72,1,1,1,0
900002,2,53,2019,4,2,12,1,8,72,1,2,1,1
900002,2,54,2020,4,2,12,1,8,69,1,2,2,0
900002,2,55,2021,4,2,12,1,8,69,1,2,2,0
900002,2,56,2022,4,2,12,1,8,67,1,2,2,0
900002,2,57,2023,4,2,12,1,8,55,1,2,2,0
900002,2,58,2024,4,2,12,1,8,55,1,2,2,0
900002,2,59,2025,4,2,12,1,8,80,1,2,2,0
900003,1,26,2017,5,1,1,2,8,72,2,3,3,0
900003,1,27,2018,5,1,1,2,8,69,1,1,3,1
900003,1,28,2019,5,1,4,1,8,72,2,1,1,0
900003,1,29,2020,5,1,7,1,8,52,1,2,1,1
900003,1,30,2021,5,1,7,1,8,45,1,2,2,0
900003,1,31,2022,5,1,9,1,8,69,1,2,2,0
900003,1,32,2023,5,1,8,1,8,69,1,2,2,0
900003,1,33,2024,5,1,8,1,8,55,1,2,2,0
900003,1,34,2025,5,1,10,1,8,45,1,2,2,0
930001,1,66,2017,4,2,7,1,1,45,1,2,2,0
930001,1,67,2018,4,2,6,1,1,55,2,2,2,0
930001,1,68,2019,4,2,6,1,1,45,1,2,2,0
930001,1,69,2020,4,2,8,1,1,50,1,2,2,0
930001,1,70,2021,4,2,8,1,1,48,1,2,2,0
930001,1,71,2022,4,2,9,1,1,48,1,2,2,0
930001,1,72,2023,4,2,9,1,1,50,1,2,2,0
930001,1,73,2024,4,2,7,1,1,40,1,2,2,0
930001,1,74,2025,4,2,5,1,1,38,1,1,2,1
930002,2,59,2017,4,2,6,1,1,40,1,2,2,0
930002,2,60,2018,4,2,6,1,1,40,2,2,2,0
930002,2,61,2019,4,2,7,1,1,56,1,2,2,0
930002,2,62,2020,4,2,8,1,1,45,1,2,2,0
930002,2,63,2021,4,2,8,1,1,47,2,2,2,0
930002,2,64,2022,4,2,7,1,1,35,1,2,2,0
930002,2,65,2023,4,2,7,1,1,56,1,2,2,0
930002,2,66,2024,4,2,8,1,1,45,1,2,2,0
930002,2,67,2025,4,2,9,1,1,55,1,2,2,0
940001,1,53,2017,5,2,11,1,1,65,1,3,3,0
940001,1,54,2018,5,2,10,1,1,60,1,2,3,1
940001,1,55,2019,5,2,7,1,1,45,1,1,2,1
940001,1,56,2020,5,2,7,1,1,33,1,2,1,1
940001,1,57,2021,5,2,7,1,1,24,1,1,2,1
940001,1,58,2022,5,2,7,1,1,75,1,1,1,0
940001,1,59,2023,5,2,8,1,1,41,1,2,1,1
940001,1,60,2024,5,2,9,1,1,51,1,1,2,1
940001,1,61,2025,5,2,8,1,1,51,1,1,1,0
970001,1,69,2017,3,2,3,1,1,50,1,2,2,0
970001,1,70,2018,3,2,5,1,1,38,2,3,2,1
970001,1,71,2019,3,2,4,1,1,45,1,2,3,1
970001,1,72,2020,3,2,5,1,1,40,1,2,2,0
970001,1,73,2021,3,2,6,1,1,39,1,2,2,0
970001,1,74,2022,3,2,7,1,1,40,1,2,2,0
970001,1,75,2023,3,2,7,1,1,35,1,2,2,0
970001,1,76,2024,3,2,7,1,1,45,1,2,2,0
970001,1,77,2025,4,2,3,2,1,30,2,1,2,1
980002,2,57,2017,4,2,1,2,1,45,1,2,2,0
980002,2,58,2018,4,2,1,2,1,48,2,1,2,1
980002,2,59,2019,4,2,6,1,1,48,1,1,1,0
980002,2,60,2020,4,2,6,1,1,39,1,3,1,1
980002,2,61,2021,4,2,6,1,1,55,2,1,3,1
980002,2,62,2022,4,2,6,1,1,50,1,1,1,0
980002,2,63,2023,4,2,7,1,1,49,1,2,1,1
980002,2,64,2024,4,2,7,1,1,36,1,2,2,0
980002,2,65,2025,4,2,7,1,1,37,1,2,2,0
1000001,1,40,2017,5,2,9,1,1,59,1,1,1,0
1000001,1,41,2018,5,2,9,1,1,63,1,2,1,1
1000001,1,42,2019,5,2,7,1,1,38,1,2,2,0
1000001,1,43,2020,5,2,7,1,1,33,1,2,2,0
1000001,1,44,2021,5,2,8,1,1,49,1,1,2,1
1000001,1,45,2022,5,2,8,1,1,55,1,1,1,0
1000001,1,46,2023,5,2,9,1,1,43,1,1,1,0
1000001,1,47,2024,5,2,9,1,1,43,1,1,1,0
1000001,1,48,2025,5,2,9,1,1,44,1,3,1,1
1000002,2,39,2017,5,2,8,1,1,65,1,1,1,0
1000002,2,40,2018,5,2,8,1,1,62,1,2,1,1
1000002,2,41,2019,5,2,6,1,1,38,1,2,2,0
1000002,2,42,2020,5,2,7,1,1,42,1,2,2,0
1000002,2,43,2021,5,2,6,1,1,50,1,1,2,1
1000002,2,44,2022,5,2,7,1,1,43,1,2,1,1
1000002,2,45,2023,5,2,7,1,1,43,1,1,2,1
1000002,2,46,2024,5,2,7,1,1,38,1,2,1,1
