id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom
52710002,2,45,2025,5,2,6,1,15,60,1,2
52740002,2,82,2025,3,3,3,2,15,20,1,2
52750002,2,85,2025,3,2,3,2,15,20,2,2
52780002,2,50,2025,4,2,3,1,15,50,1,2
52790002,2,59,2025,4,2,6,1,15,35,1,2
52800002,2,57,2025,5,2,6,1,15,50,1,1
52830001,2,42,2025,5,2,6,1,15,69,1,2
52840002,1,54,2025,4,2,9,1,15,50,1,2
52840003,2,52,2025,4,2,1,2,15,45,1,2
52840004,1,23,2025,4,1,1,2,15,18,1,4
52880001,2,86,2025,2,3,3,2,15,11,1,3
52900001,1,48,2025,5,2,8,1,15,50,1,1
52900002,2,49,2025,4,2,1,2,15,38,1,1
52900003,1,14,2025,3,1,1,2,15,34,1,1
52910001,1,50,2025,5,2,9,1,15,58,1,3
52910002,2,45,2025,5,2,2,2,15,34,1,3
52950001,1,49,2025,5,2,11,1,15,69,1,3
52950002,2,46,2025,5,2,1,2,15,40,1,3
52970001,1,83,2025,3,2,3,2,15,17,2,2
52970002,2,77,2025,3,2,2,2,15,17,2,3
52980001,1,46,2025,5,2,8,1,15,55,1,3
52980002,2,44,2025,4,2,6,1,15,55,1,3
52990001,1,46,2025,5,2,8,1,15,85,1,3
52990002,2,46,2025,5,2,8,1,15,50,1,3
52990003,2,20,2025,5,1,2,2,15,50,1,3
53000002,2,53,2025,4,2,3,1,15,50,1,3
53030001,2,58,2025,4,3,2,2,15,40,2,1
53050001,1,61,2025,5,2,7,1,15,50,2,1
53050002,2,55,2025,4,2,1,1,15,40,2,1
53160001,1,52,2025,5,2,10,1,15,38,1,2
53160002,2,50,2025,5,2,5,1,15,38,1,2
53190002,2,73,2025,2,3,1,2,15,25,1,3
53200001,1,63,2025,4,2,5,1,15,25,1,2
53200002,2,61,2025,4,2,5,1,15,35,1,2
53220001,1,74,2025,4,2,4,2,15,40,1,2
53220002,2,69,2025,4,2,5,1,15,40,1,2
53230001,1,86,2025,2,2,2,2,15,15,1,2
53260001,1,52,2025,5,2,11,1,15,33,1,4
53260002,2,48,2025,5,2,7,1,15,33,1,4
53280001,1,49,2025,5,2,9,1,15,90,1,3
53280002,2,46,2025,5,2,7,1,15,70,1,3
53390001,2,78,2025,2,3,2,2,15, , , 
53420001,1,86,2025,5,2,2,2,15, , , 
53420002,2,80,2025,4,2,2,2,15,50,2,3
53430002,2,84,2025,3,3,2,2,15,30,2,1
53450001,2,64,2025,3,3,4,1,15,40,2,3
53480001,1,71,2025,5,2,1,2,15,30,1,2
53480002,2,65,2025,5,2,4,1,15,30,1,2
53490001,1,53,2025,5,2,9,1,15,40,1,3
53490002,2,48,2025,4,2,4,1,15,38,1,3
53490005,1,15,2025,3,1,1,2,15,20,1,3
53500001,1,56,2025,4,2,6,1,15,50,2,3
53500003,2,85,2025,2,3,1,2,15, , , 
53500004,2,50,2025,4,2,5,1,15,45,2,3
53510001,2,68,2025,2,3,1,2,14,35,2,2
53520001,1,67,2025,4,2,4,2,14,25,2,1
53520002,2,65,2025,4,2,2,2,14,25,2,2
53530001,1,75,2025,2,2,8,1,14,34,1,1
53530002,2,73,2025,2,2,2,1,14,34,1,1
53540001,1,55,2025,4,2,8,1,14,55,2,3
53540002,2,50,2025,5,2,5,1,14,55,2,3
53540006,1,17,2025,4,1,1,2,14,65,2,3
53550001,1,88,2025,2,3,4,1,14, , , 
53580001,1,83,2025,2,2,4,1,14,25,2, 
53580002,2,83,2025,2,2,2,1,14,25,2, 
53610001,1,67,2025,3,2,14,1,14,83,1,1
53610002,2,57,2025,3,2,1,1,14,42,2,1
53620001,1,76,2025,3,2,12,1,14,34,1,2
53620002,2,71,2025,2,2,1,1,14,24,1,2
53620003,1,51,2025,2,1,1,1,14,36,2,2
53630002,2,77,2025,2,4,3,1,14,18,2,2
53650001,1,47,2025,5,2,10,1,14,89,2,1
53650002,2,41,2025,5,2,7,1,14,69,2,1
53650003,2,17,2025,4,1,1,2,14,31,1,1
53660003,2,48,2025,5,4,7,1,14,44,1,3
53660004,2,39,2025,5,2,1,2,14,109,1,1
53660006,1,42,2025,5,2,14,1,14,109,1,1
53670001,1,83,2025,4,2,3,2,14,10,2, 
53670002,2,73,2025,3,2,1,2,14,28,2, 
53680001,1,44,2025,5,2,12,1,14,50,2,1
53680002,2,42,2025,4,2,6,1,14,38,2,1
53720001,1,71,2025,2,2,6,1,14,22,2,2
53720003,2,73,2025,2,2,1,1,14,26,2,2
53810001,1,70,2025,4,2,6,1,14,23,1,2
53810002,2,63,2025,4,2,9,1,14,90,1,2
53810101,1,38,2025,4,2,8,1,14,76,1,2
53810102,2,41,2025,5,2,6,1,14,99,1,2
53830001,1,68,2025,4,2,6,1,14,70,1,1
53830002,2,64,2025,3,2,5,1,14,50,1,2
53830101,1,44,2025,5,2,11,1,14,42,1,3
53830102,2,42,2025,5,2,1,2,14,37,1,3
53860001,1,55,2025,6,2,11,1,14,89,2,1
53860002,2,54,2025,6,2,1,2,14,54,2,1
53860005,2,16,2025,4,1,1,2,14,42,2,1
53870001,1,65,2025,3,2,3,2,14,45,1,2
53870002,2,49,2025,4,2,7,1,14,55,1,2
53890002,2,70,2025,2,3,5,1,14,32,2,1
53900001,2,67,2025,2,3,3,1,14,40,1,2
53910002,2,74,2025,2,3,4,1,14,36,2,1
53940001,2,75,2025,3,3,5,1,14,32,2,1
53950001,1,47,2025,5,2,7,1,14,55,2,2
53950002,2,46,2025,5,2,10,1,14,70,2,2
53970001,1,65,2025,3,2,6,1,14,37,2,1
53970002,2,62,2025,3,2,12,1,14,37,2,1
53980001,1,64,2025,4,2,8,1,14,100,1,1
53980002,2,63,2025,4,2,8,2,14,45,1,1
53990001,2,89,2025,2,3,3,2,14,10,2, 
54000002,2,88,2025,2,3,2,2,14,12,2, 
54010001,1,68,2025,4,2,4,1,14,32,2,1
54010002,2,64,2025,2,2,2,2,14,10,2,1
54020001,2,53,2025,4,2,1,2,14,36,2,3
54020002,1,56,2025,5,2,7,1,14,55,2,2
54020004,2,26,2025,5,1,7,1,14,90,2,2
54030001,1,48,2025,5,2,11,1,14,55,1,4
54030002,2,45,2025,5,2,10,1,14,50,1,4
54050001,1,54,2025,5,2,5,1,14,50,1,2
54050002,2,50,2025,4,2,6,1,14,22,1,3
54060001,1,53,2025,4,2,10,1,14,39,1,3
54060002,2,50,2025,4,2,6,1,14,60,2,3
54060003,2,25,2025,5,1,1,2,14,120,1,3
54090001,2,98,2025,2,3,2,2,14,14,2, 
54100002,2,82,2025,2,3,2,2,14,15,2, 
54130002,2,72,2025,3,3,3,1,14,25,2,1
54140002,2,87,2025,3,3,3,2,14,60,1,1
54160002,2,71,2025,3,3,2,2,14,70,2,1
54190001,1,85,2025,2,2,2,2,14,8,2, 
54190002,2,84,2025,2,2,2,2,14,20,2, 
54200002,2,67,2025,4,3,4,2,14,15,2,2
54210002,2,81,2025,2,3,2,2,14,20,1,1
54210004,1,42,2025,4,4,8,2,14,50,1,2
54210006,2,13,2025,3,1,1,2,14,30,1,1
54220001,1,73,2025,4,2,7,1,14,60,1,1
54220002,2,74,2025,3,2,3,1,14,30,1,1
54230001,1,49,2025,5,2,18,1,14,17,2,2
54230002,2,48,2025,5,2,1,2,14,25,1,2
54230003,2,20,2025,5,1,1,2,14,45,1,2
54250001,2,52,2025,5,2,12,1,14,10,2,4
54250002,2,27,2025,5,1,8,1,14,59,2,1
54250003,1,24,2025,5,1,1,2,14,55,2,1
54260001,2,51,2025,5,2,1,2,14,36,2,3
54260004,2,22,2025,5,1,1,2,14,90,2,2
54260005,1,56,2025,5,2,7,1,14,55,2,2
54320002,2,82,2025,2,3,4,1,14,12,2, 
54350002,2,78,2025,2,3,6,1,14,32,2,3
54390001,2,86,2025,2,3,3,2,14, , , 
54460001,2,83,2025,2,3,4,1,14,15,2, 
54470001,1,75,2025,2,2,7,1,14,19,1,1
54470002,2,72,2025,2,2,2,1,14,22,1, 
54500001,2,88,2025,2,3,2,2,14, , , 
54510001,1,92,2025,2,2,3,1,14,18,2,2
54510002,2,89,2025,2,2,2,2,14,16,2,2
54520001,1,89,2025,2,2,4,1,14,19,2, 
54540002,2,82,2025,2,3,3,1,14,17,2, 
54550002,1,59,2025,4,2,9,1,14,52,1,2
54560002,2,79,2025,2,3,3,1,14,19,2, 
54570001,1,67,2025,4,2,10,1,14,48,1,1
54570002,2,64,2025,4,2,2,1,14,56,1,1
54580002,2,69,2025,2,3,3,1,14,25,2,2
54590001,1,60,2025,4,2,8,1,14,25,1,1
54590002,2,55,2025,4,2,1,2,14,25,1,1
54600001,1,60,2025,4,2,10,1,14,60,2,1
54600002,2,57,2025,4,2,5,1,14,40,2,3
54600003,1,29,2025,5,1,7,1,14,70,2,2
54610001,1,78,2025,4,2,1,2,14,22,1,2
54610002,2,73,2025,4,2,4,1,14,55,1,3
54610003,1,45,2025,5,1,9,1,14,55,1,1
54630001,2,78,2025,2,3,3,2,14,12,2,1
54650001,2,89,2025,2,3,3,2,14,13,2, 
54670001,1,74,2025,3,2,8,1,14,24,2,1
54670002,2,68,2025,2,2,1,1,14,32,2,1
54690001,1,73,2025,4,2,2,2,14,16,2,1
54690002,2,68,2025,2,2,3,2,14,54,2,1
54700002,2,81,2025,2,3,3,2,14,12,2, 
54710001,1,54,2025,4,3,7,1,14,33,2,2
54710002,2,81,2025,2,3,2,2,14, , , 
54720002,2,75,2025,3,3,4,1,14,32,2,1
54730001,1,83,2025,2,3,3,2,14,12,2, 
54740001,2,81,2025,2,3,2,2,14,12,2,2
54770001,1,53,2025,5,2,6,1,14,22,2,2
54770002,2,50,2025,6,2,10,1,14,19,2,4
54770003,1,17,2025,4,1,1,2,14,20,2,4
54780001,1,69,2025,4,2,3,2,14,25,1,1
54780002,2,65,2025,4,2,10,1,14,25,1,1
54790002,2,87,2025,2,3,3,2,14,12,2, 
54820002,2,73,2025,2,3,3,2,14,20,2,1
54830002,2,80,2025,2,3,3,1,14,33,2,1
54840001,2,58,2025,5,2,7,1,4,10,1,4
54840002,2,25,2025,5,1,8,1,4,15,1,4
54850001,1,75,2025,2,2,4,2,14,16,2,1
54850002,2,73,2025,2,2,2,2,14,20,2,1
54860001,1,79,2025,2,3,4,2,14,30,2,2
54870001,1,75,2025,2,2,5,1,14, , , 
54870002,2,72,2025,2,2,6,1,14,12,2, 
54880001,1,64,2025,4,2,7,1,14,30,2,2
54880002,2,62,2025,3,2,6,1,14,40,2,2
54880003,2,29,2025,5,1,1,2,14,21,2,4
54890001,2,79,2025,2,3,2,1,14,12,2, 
54890002,1,52,2025,4,4,9,1,14,35,2,2
54900001,1,74,2025,6,2,9,2,14,10,1,2
54900002,2,74,2025,4,2,3,1,14,13,1,1
54920001,2,85,2025,2,3,3,2,14,15,2, 
54940001,1,85,2025,4,2,6,2,14,25,1,1
54940002,2,79,2025,2,2,2,2,14,13,2,1
54970002,2,80,2025,2,3,2,2,14,12,2,2
54980002,2,81,2025,2,3,2,2,14,10,1, 
55000001,1,55,2025,5,2,8,1,14,44,1,1
55000002,2,54,2025,5,2,9,1,14,30,1,1
55020001,1,85,2025,2,2,5,1,14,24,2,2
55020002,2,83,2025,2,2,2,2,14,18,2, 
55040001,2,58,2025,4,4,7,1,14,15,1,1
55060001,1,89,2025,3,3,3,2,14,8,2,2
55070001,2,67,2025,3,3,4,1,14,50,1,1
55090001,1,77,2025,3,2,3,2,14,27,2,2
55090002,2,72,2025,3,2,2,2,14,23,2,2
55100001,1,61,2025,5,2,6,1,3,120,1,2
55100002,2,55,2025,4,2,7,1,3,50,1,2
55100004,2,28,2025,5,1,7,1,3,119,1,2
55130001,1,62,2025,4,2,6,1,14,45,1,2
55130002,2,57,2025,4,2,6,1,14,65,1,2
55140001,1,47,2025,4,2,14,1,14,84,2,1
55140002,2,52,2025,5,2,1,2,14,26,2,4
55140003,2,15,2025,3,1,1,2,14,29,2,1
55160001,1,83,2025,2,2,3,2,14,18,1,1
55160002,2,76,2025,2,2,2,2,14,14,1,1
55180002,2,59,2025,4,2,6,1,14,20,1,1
55180003,2,26,2025,5,1,8,1,14,60,1,1
55180004,2,22,2025,5,1,1,2,14,30,1,1
55230002,2,82,2025,2,3,3,2,14,10,2, 
55240001,1,70,2025,3,2,3,2,14,25,1,2
55240002,2,64,2025,3,2,1,2,14,20,1,2
55260001,1,79,2025,5,2,6,2,14,28,1,2
55260002,2,76,2025,4,2,2,2,14,28,1,3
55300001,1,66,2025,4,2,7,1,14,27,2,1
55300002,2,67,2025,4,2,1,1,14,30,2,1
55300003,1,41,2025,5,1,7,1,14,42,2,1
55340001,1,44,2025,5,1,8,1,14,45,1,1
55340002,1,73,2025,4,2,4,2,14,19,1,1
55340003,2,69,2025,2,2,1,2,14,19,1,1
55350001,2,86,2025,2,3,2,2,14,20,2,1
55400001,1,67,2025,4,2,7,1,14,34,1,2
55400002,2,65,2025,4,2,1,2,14,54,1,2
55410001,2,86,2025,2,3,1,2,14, , , 
55420001,2,97,2025,2,3,3,2,14,8,2, 
55460002,2,82,2025,2,3,3,2,14,15,2,3
55480001,2,74,2025,2,3,1,2,14,20,2,2
55490001,1,48,2025,5,2,12,1,14,27,1,1
55490002,2,48,2025,5,2,1,2,14,45,1,1
55490003,1,18,2025,5,1,1,2,14,36,1,1
55510001,1,73,2025,5,2,8,2,14,47,1,1
55510002,2,70,2025,2,2,7,1,14,23,1,1
55520001,2,36,2025,5,2,1,2,14,45,1,2
55520002,1,30,2025,4,1,6,1,14,55,1,2
55520003,1,36,2025,5,2,8,1,14,40,1,2
55530001,1,75,2025,3,2,1,2,14,15,2,2
55530002,2,73,2025,3,2,1,2,14,15,2,2
55540001,1,49,2025,5,2,8,1,14,54,1,1
55540002,2,47,2025,5,2,8,1,14,45,1,2
55570001,1,66,2025,4,2,11,1,14,40,1,1
55570002,2,60,2025,4,2,1,2,14,40,1,1
55570003,2,29,2025,5,1,8,1,14,70,2,3
55580001,1,70,2025,2,2,1,2,14, , , 
55580002,2,68,2025,3,2,1,2,14,15,2, 
55590002,2,70,2025,2,3,3,2,14,10,2,2
55600001,1,80,2025,3,2,3,1,14,13,2,3
55600002,2,74,2025,2,2,3,1,14,15,2,3
55620001,1,60,2025,5,2,12,1,14,43,1,2
55620002,2,59,2025,4,2,1,2,14,39,1,2
55620004,1,32,2025,5,1,12,1,14,50,1,1
55630001,1,82,2025,2,2,1,2,14, , , 
55630002,2,82,2025,2,2,1,2,14,15,2, 
55640001,2,60,2025,4,4,7,1,14,35,2,1
55640002,1,35,2025,5,1,6,1,14,48,2,1
55660001,2,89,2025,2,3,3,2,14,10,2, 
55680001,1,69,2025,3,2,6,1,14,15,2,1
55680002,2,64,2025,3,2,1,2,14, , , 
55680003,1,34,2025,5,1,1,1,14,35,2,1
55710001,1,55,2025,5,2,15,1,14,12,2,2
55710002,2,52,2025,5,2,8,1,14,11,2,2
55710003,1,27,2025,4,1,2,2,14,23,2,4
55710004,1,24,2025,5,1,7,1,14,100,1,2
55720001,2,65,2025,4,2,18,1,14,58,1,3
55720002,1,67,2025,4,2,6,1,14,48,1,1
55720101,2,39,2025,5,2,4,2,14,42,1,3
55730001,1,61,2025,5,2,7,2,14,50,1,2
55730002,2,56,2025,5,2,1,2,14,33,1,2
55730003,2,25,2025,5,1,2,1,14,33,1,2
55740001,1,64,2025,5,2,12,1,14,72,1,2
55740002,2,63,2025,4,2,1,2,14,65,1,2
55740004,1,32,2025,5,1,6,1,14,56,1,2
55760001,1,64,2025,4,2,11,1,14,78,1,1
55760002,2,60,2025,4,2,1,2,14,58,1,1
55770001,2,84,2025,2,3,3,1,14,18,2,1
55780001,2,95,2025,2,3,3,2,14,13,2, 
55820001,1,61,2025,4,2,18,1,14,45,1,2
55820002,2,56,2025,4,2,12,1,14,48,1,2
55820005,1,24,2025,5,1,1,2,14,46,1,2
55860001,1,57,2025,4,2,9,1,14,42,1,3
55860002,2,54,2025,4,2,8,1,14,48,1,3
55870001,1,52,2025,6,2,5,1,14,100,2,2
55870002,2,57,2025,6,2,6,1,14,78,1,2
55870003,1,22,2025,5,1,4,1,14,25,2,4
55870004,1,21,2025,5,1,4,1,14,25,2,4
55890001,1,64,2025,4,2,6,1,14,19,1,1
55890002,2,60,2025,4,2,1,1,14,16,1,1
55890003,2,28,2025,5,1,7,1,14,42,1,1
55910001,1,63,2025,5,2,8,1,14,38,1,3
55910002,2,58,2025,4,2,7,1,14,33,1,2
55910003,2,32,2025,5,1,1,2,14,36,1,2
55910004,1,30,2025,5,1,9,1,14,40,2,3
55930001,1,85,2025,2,2,3,2,14,12,2, 
55930002,2,87,2025,2,2,1,2,14,12,2, 
55940001,1,55,2025,5,2,8,1,14,69,1,1
55940002,2,50,2025,5,2,7,1,14,64,2,1
55940003,2,23,2025,5,1,1,2,14,69,2,1
55940004,1,19,2025,5,1,1,2,14,42,1,1
55950002,1,63,2025,5,2,18,1,14,90,1,1
55950003,2,61,2025,5,2,6,2,14,50,1,2
55960002,2,77,2025,2,3,3,1,14,20,2, 
55970002,2,85,2025,2,3,3,1,14,20,2, 
55980001,1,88,2025,2,2,3,2,14,12,2,2
55980002,2,82,2025,2,2,2,2,14,13,2,2
56020001,1,67,2025,6,2,8,2,14,30,1,4
56020002,2,58,2025,5,2,6,1,14,49,1,3
56020003,1,25,2025,5,1,7,1,14,69,1,3
56030001,1,71,2025,5,2,4,2,14,100,2,1
56030002,2,68,2025,4,2,13,1,14,107,2,1
56030004,2,35,2025,5,2,7,1,14,107,2,1
56050001,1,58,2025,4,2,10,1,14,65,1,1
56050002,2,59,2025,4,2,7,1,14,27,2,1
56050003,2,37,2025,5,1,10,1,14,65,2,1
56050004,2,34,2025,5,2,10,1,14,68,1,1
56050005,1,33,2025,6,2,10,1,14,85,1,1
56080002,2,65,2025,4,3,5,2,14,22,2,1
56170001,1,94,2025,3,2,3,2,14,11,2,4
56170002,2,84,2025,2,2,2,2,14,11,2,4
56180001,1,70,2025,4,2,4,1,14,24,2,3
56180002,2,66,2025,4,2,2,2,14,12,2,3
56190001,1,55,2025,5,2,7,1,14,35,2,1
56190002,2,48,2025,5,2,8,1,14,55,1,3
56190005,1,15,2025,3,1,1,2,14,65,1,3
56210002,2,47,2025,5,4,8,1,14,100,1,3
56220001,1,49,2025,4,2,10,1,14,45,2,2
56220002,2,45,2025,5,2,7,1,14,37,2,1
56220003,2,19,2025,4,1,5,1,14,30,2,3
56230001,1,47,2025,4,2,6,1,14,34,1,3
56230002,2,48,2025,4,2,6,1,14,85,1,3
56230003,1,19,2025,5,1,1,2,14,50,2,3
56260002,2,53,2025,4,2,7,1,14,60,1,2
56280001,1,91,2025,2,2,4,2,14, , , 
56280002,2,85,2025,2,2,2,2,14,12,2, 
56300001,1,78,2025,5,2,10,2,14,24,2,3
56300002,2,80,2025,3,2,1,2,14,24,2,3
56310002,2,87,2025,3,2,5,2,14,15,2,1
56320001,1,51,2025,5,2,16,1,14,40,2,1
56320002,2,49,2025,5,2,6,1,14,40,1,1
56320003,2,19,2025,5,1,1,2,14,50,1,1
56340001,1,51,2025,5,2,14,1,14,40,2,1
56340002,2,46,2025,5,2,1,2,14,32,2,1
56350001,1,82,2025,2,2,4,2,14,24,2,1
56350002,2,81,2025,2,2,3,2,14,12,2,1
56370002,2,70,2025,5,3,6,1,14,14,2,1
56370003,2,44,2025,5,1,2,2,14,30,1,1
56400002,2,77,2025,2,3,3,1,14,24,2,1
56410001,1,55,2025,5,2,11,1,14,42,2,1
56410002,2,51,2025,5,2,3,1,14,69,2,1
56410003,2,26,2025,5,1,9,1,14,34,2,1
56420001,1,88,2025,2,2,2,2,14, , , 
56420002,2,82,2025,2,2,2,2,14,16,2,2
56430001,1,49,2025,4,2,6,1,14,56,2,2
56430002,2,48,2025,4,2,7,1,14,56,2,3
56430003,1,47,2025,5,4,8,1,14,98,2,3
56440002,2,89,2025,2,3,2,2,14, , , 
56440003,1,56,2025,4,4,10,1,14,70,2,1
56460002,2,29,2025,5,1,8,1,14,47,1,3
56460003,2,25,2025,5,1,10,1,14,42,1,3
56470002,2,80,2025,2,3,3,2,14,22,2,3
56490001,1,63,2025,4,2,11,1,14,29,1,1
56490002,2,64,2025,4,2,1,2,14,45,1,1
56500001,1,67,2025,4,2,1,2,14,54,1,1
56500002,2,64,2025,4,2,7,1,14,52,1,1
56510001,1,50,2025,6,2,10,1,14,60,2,2
56510002,2,51,2025,4,2,7,1,14,16,2,4
56510003,2,21,2025,5,1,1,2,14,46,2,3
56540001,1,72,2025,3,2,5,1,14,20,1,2
56540002,2,66,2025,3,2,6,1,14,18,1,2
56550001,1,52,2025,5,2,8,1,14,83,1,1
56550002,2,53,2025,5,2,1,2,14,64,1,1
56550003,1,24,2025,5,1,1,2,14,60,2,2
56550004,2,22,2025,5,1,1,2,14,39,1,1
56570001,1,52,2025,6,2,9,1,14,25,2,4
56570002,2,54,2025,5,2,1,2,14,17,2,4
56570003,1,22,2025,4,1,3,1,14,35,2,1
56590001,1,51,2025,4,2,12,1,14,42,2,3
56590002,2,53,2025,4,2,15,1,14,30,2,4
56600001,1,61,2025,4,2,7,1,14,42,1,4
56600002,2,55,2025,4,2,8,1,14,34,2,2
56600003,1,31,2025,5,1,1,2,14,30,1,4
56600004,2,30,2025,5,1,8,1,14,33,2,4
56610001,1,63,2025,4,2,11,1,14,42,1,1
56610002,2,58,2025,4,2,2,1,14,23,2,1
56640001,1,64,2025,4,2,7,1,14,21,2,2
56640002,2,60,2025,4,2,1,1,14,32,2,2
56640004,2,31,2025,5,1,7,1,14,35,2,2
56650002,2,85,2025,2,3,3,2,14,20,2,2
56660001,2,72,2025,2,3,4,1,14,17,1, 
56670002,2,77,2025,2,3,3,2,14,10,2,2
56680001,1,85,2025,4,2,6,1,14,22,1,1
56680002,2,79,2025,2,2,2,1,14,10,1,1
56680003,2,53,2025,3,1,3,2,14,50,1,1
56690002,2,92,2025,2,3,3,2,14,8,2, 
56700002,2,47,2025,4,3,8,1,14,34,1,1
56700004,1,20,2025,5,1,1,2,14,50,1,1
56700005,1,18,2025,4,1,1,2,14,35,1,1
56750001,1,53,2025,4,2,13,1,14,59,1,1
56750002,2,53,2025,4,2,4,1,14,55,1,1
56780001,2,84,2025,2,3,3,2,14,10,2,2
56800001,1,69,2025,4,2,4,1,14,15,1,1
56800002,2,65,2025,4,2,3,2,14,10,1,1
56800004,2,27,2025,5,1,6,1,14,18,1,1
56820001,1,61,2025,3,2,4,2,12,85,2,1
56820002,2,45,2025,4,2,7,1,12,80,2,1
56850001,2,70,2025,4,3,3,2,12,60,2,1
56850002,1,43,2025,4,1,9,1,12,85,2,2
56870001,1,83,2025,2,2,3,2,12,60,2,1
56870002,2,84,2025,2,2,2,2,12,70,2,1
56920001,2,79,2025,2,2,3,2,12,30,1,1
56920002,1,57,2025,4,2,7,1,12,70,2,1
56980001,1,55,2025,4,2,9,1,12,70,1,3
56980002,2,56,2025,4,2,1,2,12,70,1,3
56980003,1,30,2025,5,1,7,1,12,70,1,3
56980004,1,29,2025,5,1,6,1,12,70,1,3
57010001,1,48,2025,5,2,11,1,12,90,2,3
57010002,2,45,2025,5,2,1,2,12,88,2,3
57030001,1,77,2025,2,2,3,2,12,70,2,3
57030002,2,74,2025,2,2,2,2,12,80,2,3
57050001,1,63,2025,4,2,11,1,12,30,1,1
57050002,2,56,2025,4,2,1,2,12,70,1,1
57050003,2,34,2025,5,1,7,1,12,70,2,1
57090001,1,57,2025,5,2,9,1,12,89,1,2
57090002,2,57,2025,5,2,6,1,12,85,2,3
57110001,1,62,2025,5,2,8,1,5,55,2,3
57110002,2,61,2025,4,2,1,2,5,38,2,2
57120001,1,61,2025,5,2,10,1,12,60,1,3
57120002,2,61,2025,5,2,7,1,12,60,1,3
57130001,1,42,2025,5,2,7,1,12,56,1,2
57130002,2,39,2025,5,2,6,1,12,58,1,2
57150001,1,52,2025,5,2,7,1,12,60,1,1
57150002,2,44,2025,5,2,6,1,12,58,1,2
57160001,1,56,2025,5,2,7,1,12,50,1,1
57160002,2,45,2025,5,2,6,1,12,50,1,1
57170001,1,44,2025,5,1,7,1,12,60,1,1
57180001,1,48,2025,4,2,6,1,12,58,1,1
57180002,2,45,2025,5,2,6,1,12,50,1,2
57180003,1,16,2025,4,1,1,2,12,40,1,2
57190001,1,56,2025,5,2,7,1,12,52,1,3
57190002,2,51,2025,5,2,6,1,12,60,1,3
57190003,1,16,2025,4,1,1,2,12,50,1,2
57200001,1,40,2025,5,2,8,1,12,60,1,1
57200002,2,40,2025,5,2,6,1,12,58,1,1
57250002,2,73,2025,2,3,3,2,12,15,1,1
57260001,1,74,2025,2,2,3,2,12,29,1,1
57260002,2,70,2025,2,2,3,2,12,29,1,2
57290001,1,85,2025,2,2,3,1,12,15,2,2
57290002,2,79,2025,2,2,3,1,12,15,2,2
57320001,1,55,2025,5,2,7,1,13,45,2,3
57320002,2,46,2025,4,2,5,1,13,40,2,3
57320003,1,20,2025,5,1,1,2,13,35,2,3
57330001,1,82,2025,4,2,2,2,12,30,1,1
57330002,2,75,2025,3,2,2,2,12,30,1,2
57340001,1,67,2025,4,2,4,1,12,40,1,3
57340002,2,61,2025,5,2,4,1,12,50,1,3
57350001,1,62,2025,5,2,6,1,12,40,1,3
57350002,2,61,2025,4,2,15,1,12,60,1,3
57350003,1,31,2025,5,1,7,1,12,100,1,3
57380001,1,72,2025,4,2,4,2,12,42,1,2
57380002,2,68,2025,4,2,3,1,12,40,1,2
57380005,1,38,2025,5,1,1,2,12,60,1,2
57390001,1,76,2025,3,2,6,1,12,30,1,1
57390002,2,61,2025,4,2,5,1,12,30,1,4
57400001,1,71,2025,4,2,4,1,12,36,1,3
57400002,2,66,2025,4,2,3,1,12,36,1,3
57410001,1,48,2025,5,2,11,1,12,50,1,1
57410002,2,50,2025,4,2,6,1,12,90,1,3
57410003,1,15,2025,3,1,1,2,12,35,1,3
57420001,1,64,2025,4,2,4,1,12,40,1,2
57420002,2,61,2025,4,2,3,1,12,40,1,2
57430001,1,77,2025,3,2,2,1,12,35,1,2
57430002,2,73,2025,4,2,7,1,12,50,1,2
57430003,1,44,2025,4,1,7,1,12,45,1,2
57460001,1,49,2025,5,2,9,1,12,60,2,2
57460002,2,47,2025,5,2,7,1,12,100,2,2
57460003,2,20,2025,5,1,1,2,12,60,2,2
57480001,1,67,2025,4,2,6,1,12,50,1,2
57480002,2,64,2025,4,2,6,1,12,40,1,2
57480003,1,36,2025,5,1,1,2,12,65,1,2
57500001,1,53,2025,5,2,8,1,12,45,1,1
57500002,2,49,2025,4,2,9,1,12,45,1,1
57500003,2,16,2025,4,1,1,2,12,50,1,1
57510001,2,41,2025,5,2,9,1,5,60,1,1
57510002,1,39,2025,5,2,11,1,5,64,1,1
57520001,1,62,2025,5,2,11,1,12,65,1,2
57520002,2,59,2025,5,2,10,1,12,55,1,2
57530001,1,59,2025,5,2,10,1,12,59,1,2
57530002,2,58,2025,4,2,2,1,12,60,1,2
57550001,1,54,2025,5,2,14,1,12,10,1,1
57550002,2,49,2025,5,2,1,2,12,95,1,1
57560001,1,59,2025,5,2,6,2,12,65,1,1
57560002,2,57,2025,5,2,2,2,12,55,1,1
57580001,1,70,2025,3,2,7,1,12,45,1,3
57580002,2,62,2025,3,2,1,2,12,45,1,3
57590001,1,87,2025,3,2,4,2,12,40,1,3
57590002,2,87,2025,2,2,3,2,12,39,1,3
57600001,1,75,2025,3,2,5,1,12,39,1,3
57600002,2,68,2025,3,2,2,2,12,39,1,3
57610001,2,56,2025,3,4,8,1,12,72,1,2
57610002,2,19,2025,5,1,3,2,12,55,1,2
57610003,2,77,2025,2,3,3,2,12,49,1,2
57620001,1,59,2025,5,1,10,1,12,56,1,1
