id,gender,birth_year,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom,year,telcom_changed,churn_status_2,churn_status_num_2
11530001,0,1970,2,12,1,7,7,1,3,2018,0,LGU_stay,3
11530001,0,1970,2,10,1,7,6,1,3,2019,0,LGU_stay,3
11530001,0,1970,2,13,1,7,8,1,3,2020,0,LGU_stay,3
11530001,0,1970,2,12,1,7,4,1,3,2021,0,LGU_stay,3
11530001,0,1970,2,11,1,7,7,1,3,2022,0,LGU_stay,3
11530001,0,1970,2,12,1,7,5,1,3,2023,0,LGU_stay,3
11530001,0,1970,2,11,1,7,7,1,3,2024,0,LGU_stay,3
11530001,0,1970,2,12,1,7,7,1,3,2025,0,LGU_stay,3
11530002,1,1976,2,1,0,7,4,0,1,2017,0,SKT_stay,1
11530002,1,1976,2,1,0,7,3,0,4,2018,1,SKT_churned,10
11530002,1,1976,2,1,0,7,4,0,4,2019,0,MVNO_stay,4
11530002,1,1976,2,1,0,7,5,0,4,2020,0,MVNO_stay,4
11530002,1,1976,2,1,0,7,4,1,3,2021,1,MVNO_churned,40
11530002,1,1976,2,1,0,7,4,1,3,2022,0,LGU_stay,3
11530002,1,1976,2,1,0,7,6,1,3,2023,0,LGU_stay,3
11530002,1,1976,2,5,1,7,7,1,2,2024,1,LGU_churned,30
11530002,1,1976,2,7,1,7,6,1,3,2025,1,KT_churned,20
11530003,1,2001,1,1,0,7,4,0,3,2017,0,LGU_stay,3
11530003,1,2001,1,1,0,7,6,1,3,2018,0,LGU_stay,3
11530003,1,2001,1,1,0,7,4,1,3,2019,0,LGU_stay,3
11530003,1,2001,1,1,0,7,6,1,3,2020,0,LGU_stay,3
11530003,1,2001,1,1,0,7,4,1,3,2021,0,LGU_stay,3
11530003,1,2001,1,1,0,7,5,1,3,2022,0,LGU_stay,3
11530003,1,2001,1,1,0,7,7,1,3,2023,0,LGU_stay,3
11530003,1,2001,1,1,0,7,5,1,3,2024,0,LGU_stay,3
11530003,1,2001,1,1,0,7,6,1,3,2025,0,LGU_stay,3
11560002,1,1952,2,5,0,7,4,0,1,2017,0,SKT_stay,1
11560002,1,1952,2,4,0,7,6,0,3,2018,1,SKT_churned,10
11560002,1,1952,2,4,0,7,3,1,2,2019,1,LGU_churned,30
11560002,1,1952,2,6,0,7,4,1,3,2020,1,KT_churned,20
11560002,1,1952,2,7,0,7,3,0,3,2021,0,LGU_stay,3
11560002,1,1952,2,7,0,7,5,1,3,2022,0,LGU_stay,3
11560002,1,1952,2,6,0,7,5,1,3,2023,0,LGU_stay,3
11560002,1,1952,2,7,0,7,3,1,1,2024,1,LGU_churned,30
11560002,1,1952,3,7,0,7,4,1,1,2025,0,SKT_stay,1
11590001,0,1951,2,14,1,7,9,0,2,2017,0,KT_stay,2
11590001,0,1951,2,12,1,7,9,1,2,2018,0,KT_stay,2
11590001,0,1951,2,12,1,7,6,1,2,2019,0,KT_stay,2
11590001,0,1951,2,12,1,7,9,1,2,2020,0,KT_stay,2
11590001,0,1951,2,8,1,7,5,1,2,2021,0,KT_stay,2
11590001,0,1951,2,9,1,7,7,1,2,2022,0,KT_stay,2
11590001,0,1951,2,9,1,7,7,1,2,2023,0,KT_stay,2
11590001,0,1951,2,9,1,7,6,1,2,2024,0,KT_stay,2
11590001,0,1951,2,9,1,7,4,1,2,2025,0,KT_stay,2
11590002,1,1952,2,1,0,7,5,0,2,2017,0,KT_stay,2
11590002,1,1952,2,1,0,7,5,1,2,2018,0,KT_stay,2
11590002,1,1952,2,1,0,7,3,1,2,2019,0,KT_stay,2
11590002,1,1952,2,1,0,7,5,1,2,2020,0,KT_stay,2
11590002,1,1952,2,1,0,7,4,1,2,2021,0,KT_stay,2
11590002,1,1952,2,1,0,7,5,1,2,2022,0,KT_stay,2
11590002,1,1952,2,2,0,7,5,1,2,2023,0,KT_stay,2
11590002,1,1952,2,1,0,7,5,1,2,2024,0,KT_stay,2
11590002,1,1952,2,2,0,7,4,1,2,2025,0,KT_stay,2
11620002,1,1957,2,1,0,7,4,0,2,2017,0,KT_stay,2
11620002,1,1957,2,1,0,7,4,0,3,2018,1,KT_churned,20
11620002,1,1957,2,1,0,7,4,0,3,2019,0,LGU_stay,3
11620002,1,1957,2,1,0,7,4,0,1,2020,1,LGU_churned,30
11620002,1,1957,2,1,0,7,4,0,3,2021,1,SKT_churned,10
11620002,1,1957,2,1,0,7,6,1,3,2022,0,LGU_stay,3
11620002,1,1957,2,2,0,7,5,1,2,2023,1,LGU_churned,30
11620002,1,1957,2,2,0,7,1,1,3,2024,1,KT_churned,20
11620002,1,1957,2,2,0,7,3,1,3,2025,0,LGU_stay,3
11620004,0,1990,1,6,1,7,4,1,3,2017,0,LGU_stay,3
11620004,0,1990,1,7,1,7,7,0,3,2018,0,LGU_stay,3
11620004,0,1990,1,7,1,7,6,0,3,2019,0,LGU_stay,3
11620004,0,1990,1,7,1,7,7,0,1,2020,1,LGU_churned,30
11620004,0,1990,1,8,1,7,7,0,1,2021,0,SKT_stay,1
11620004,0,1990,1,8,1,7,7,1,1,2022,0,SKT_stay,1
11620004,0,1990,1,9,1,7,6,1,2,2023,1,SKT_churned,10
11620004,0,1990,1,9,1,7,6,1,3,2024,1,KT_churned,20
11620004,0,1990,1,9,1,7,6,1,3,2025,0,LGU_stay,3
11660002,1,1980,2,1,0,7,5,0,2,2017,0,KT_stay,2
11660002,1,1980,2,1,0,7,6,0,2,2018,0,KT_stay,2
11660002,1,1980,2,1,0,7,6,0,2,2019,0,KT_stay,2
11660002,1,1980,2,1,0,7,4,0,2,2020,0,KT_stay,2
11660002,1,1980,2,1,0,7,6,0,2,2021,0,KT_stay,2
11660002,1,1980,2,1,0,7,6,0,2,2022,0,KT_stay,2
11660002,1,1980,2,1,0,7,4,1,2,2023,0,KT_stay,2
11660002,1,1980,2,1,0,7,7,0,2,2024,0,KT_stay,2
11660002,1,1980,2,1,0,7,6,0,2,2025,0,KT_stay,2
11690002,1,1966,2,8,1,7,5,1,1,2017,0,SKT_stay,1
11690002,1,1966,2,8,1,7,5,0,2,2018,1,SKT_churned,10
11690002,1,1966,2,6,1,7,6,1,1,2019,1,KT_churned,20
11690002,1,1966,2,7,1,7,9,1,1,2020,0,SKT_stay,1
11690002,1,1966,2,6,1,7,5,1,1,2021,0,SKT_stay,1
11690002,1,1966,2,6,1,7,5,1,1,2022,0,SKT_stay,1
11690002,1,1966,2,8,1,7,7,1,1,2023,0,SKT_stay,1
11690002,1,1966,2,9,1,7,6,1,1,2024,0,SKT_stay,1
11690002,1,1966,2,9,1,7,5,0,1,2025,0,SKT_stay,1
11710002,1,1964,2,1,0,7,5,1,1,2017,0,SKT_stay,1
11710002,1,1964,2,1,0,7,6,0,2,2018,1,SKT_churned,10
11710002,1,1964,2,1,0,7,4,1,1,2019,1,KT_churned,20
11710002,1,1964,2,1,0,7,5,0,1,2020,0,SKT_stay,1
11710002,1,1964,2,1,0,7,5,0,1,2021,0,SKT_stay,1
11710002,1,1964,2,1,0,7,5,0,1,2022,0,SKT_stay,1
11710002,1,1964,2,1,0,7,3,0,1,2023,0,SKT_stay,1
11710002,1,1964,2,1,0,7,4,0,1,2024,0,SKT_stay,1
11710002,1,1964,2,1,0,7,5,0,1,2025,0,SKT_stay,1
11910001,0,1968,2,14,1,8,6,0,1,2017,0,SKT_stay,1
11910001,0,1968,2,14,1,8,4,0,1,2018,0,SKT_stay,1
11910001,0,1968,2,14,1,8,7,1,1,2019,0,SKT_stay,1
11910001,0,1968,2,14,1,8,6,1,1,2020,0,SKT_stay,1
11910001,0,1968,2,15,1,8,6,0,1,2021,0,SKT_stay,1
11910001,0,1968,2,14,1,8,7,1,1,2022,0,SKT_stay,1
11910001,0,1968,2,12,1,8,6,1,3,2023,1,SKT_churned,10
11910001,0,1968,2,11,1,8,7,1,3,2024,0,LGU_stay,3
11910001,0,1968,2,11,1,8,6,1,3,2025,0,LGU_stay,3
11910002,1,1972,2,2,1,8,4,0,2,2017,0,KT_stay,2
11910002,1,1972,2,2,1,8,4,1,1,2018,1,KT_churned,20
11910002,1,1972,2,2,1,8,1,1,1,2019,0,SKT_stay,1
11910002,1,1972,2,2,1,8,1,1,1,2020,0,SKT_stay,1
11910002,1,1972,2,2,1,8,1,1,1,2021,0,SKT_stay,1
11910002,1,1972,2,1,0,8,1,1,1,2022,0,SKT_stay,1
11910002,1,1972,2,3,1,8,6,1,3,2023,1,SKT_churned,10
11910002,1,1972,2,3,1,8,7,1,3,2024,0,LGU_stay,3
11910002,1,1972,2,4,1,8,6,1,3,2025,0,LGU_stay,3
11920001,0,1973,2,14,1,8,9,0,2,2017,0,KT_stay,2
11920001,0,1973,2,8,1,8,7,1,2,2018,0,KT_stay,2
11920001,0,1973,2,6,1,8,7,0,2,2019,0,KT_stay,2
11920001,0,1973,2,7,1,8,6,1,2,2020,0,KT_stay,2
11920001,0,1973,2,12,1,8,5,1,2,2021,0,KT_stay,2
11920001,0,1973,2,12,1,8,7,1,2,2022,0,KT_stay,2
11920001,0,1973,2,12,1,8,8,1,3,2023,1,KT_churned,20
11920001,0,1973,2,12,1,8,6,1,3,2024,0,LGU_stay,3
11920001,0,1973,2,12,1,8,6,1,1,2025,1,LGU_churned,30
11920002,1,1974,2,6,1,8,5,0,2,2017,0,KT_stay,2
11920002,1,1974,2,5,1,8,5,1,2,2018,0,KT_stay,2
11920002,1,1974,2,4,1,8,4,1,2,2019,0,KT_stay,2
11920002,1,1974,2,5,1,8,6,1,2,2020,0,KT_stay,2
11920002,1,1974,2,10,1,8,5,1,2,2021,0,KT_stay,2
11920002,1,1974,2,11,1,8,7,1,2,2022,0,KT_stay,2
11920002,1,1974,2,11,1,8,6,1,3,2023,1,KT_churned,20
11920002,1,1974,2,1,0,8,6,1,3,2024,0,LGU_stay,3
11920002,1,1974,2,1,0,8,5,1,1,2025,1,LGU_churned,30
12040001,0,1962,2,9,1,7,6,0,1,2017,0,SKT_stay,1
12040001,0,1962,2,9,1,7,4,0,1,2018,0,SKT_stay,1
12040001,0,1962,2,10,1,7,4,1,1,2019,0,SKT_stay,1
12040001,0,1962,2,11,1,7,5,1,1,2020,0,SKT_stay,1
12040001,0,1962,2,11,1,7,4,1,1,2021,0,SKT_stay,1
12040001,0,1962,2,11,1,7,6,1,1,2022,0,SKT_stay,1
12040001,0,1962,2,11,1,7,5,1,1,2023,0,SKT_stay,1
12040001,0,1962,2,5,0,7,4,1,1,2024,0,SKT_stay,1
12040001,0,1962,2,5,0,7,4,1,1,2025,0,SKT_stay,1
12040002,1,1966,2,1,0,7,3,0,4,2017,0,MVNO_stay,4
12040002,1,1966,2,1,0,7,4,0,1,2018,1,MVNO_churned,40
12040002,1,1966,2,1,0,7,4,1,1,2019,0,SKT_stay,1
12040002,1,1966,2,1,0,7,4,1,1,2020,0,SKT_stay,1
12040002,1,1966,2,1,0,7,4,1,1,2021,0,SKT_stay,1
12040002,1,1966,2,1,0,7,5,1,1,2022,0,SKT_stay,1
12040002,1,1966,2,1,0,7,5,1,1,2023,0,SKT_stay,1
12040002,1,1966,2,1,0,7,5,1,1,2024,0,SKT_stay,1
12040002,1,1966,2,1,0,7,4,1,1,2025,0,SKT_stay,1
12050001,0,1954,2,6,1,7,6,0,1,2017,0,SKT_stay,1
12050001,0,1954,2,5,1,7,4,0,3,2018,1,SKT_churned,10
12050001,0,1954,2,5,1,7,4,1,3,2019,0,LGU_stay,3
12050001,0,1954,2,5,1,7,5,1,3,2020,0,LGU_stay,3
12050001,0,1954,2,5,1,7,5,1,3,2021,0,LGU_stay,3
12050001,0,1954,2,5,1,7,7,1,3,2022,0,LGU_stay,3
12050001,0,1954,2,5,1,7,5,1,3,2023,0,LGU_stay,3
12050001,0,1954,2,4,1,7,5,1,3,2024,0,LGU_stay,3
12050001,0,1954,2,7,1,7,5,1,3,2025,0,LGU_stay,3
12050002,1,1965,2,1,0,7,3,0,1,2017,0,SKT_stay,1
12050002,1,1965,2,1,0,7,4,0,2,2018,1,SKT_churned,10
12050002,1,1965,2,4,1,7,5,0,1,2019,1,KT_churned,20
12050002,1,1965,2,1,0,7,4,0,1,2020,0,SKT_stay,1
12050002,1,1965,2,1,0,7,3,0,1,2021,0,SKT_stay,1
12050002,1,1965,2,5,1,7,5,1,3,2022,1,SKT_churned,10
12050002,1,1965,2,5,1,7,6,1,3,2023,0,LGU_stay,3
12050002,1,1965,2,5,1,7,5,1,3,2024,0,LGU_stay,3
12050002,1,1965,2,5,1,7,5,1,3,2025,0,LGU_stay,3
12100001,0,1941,2,2,0,7,3,0,1,2017,0,SKT_stay,1
12100001,0,1941,2,2,0,7,4,0,1,2018,0,SKT_stay,1
12100001,0,1941,2,3,0,7,3,1,2,2019,1,SKT_churned,10
12100001,0,1941,2,2,0,7,3,0,1,2020,1,KT_churned,20
12100001,0,1941,2,3,0,7,4,1,3,2021,1,SKT_churned,10
12100001,0,1941,2,3,1,7,6,1,2,2022,1,LGU_churned,30
12100001,0,1941,2,3,0,7,3,1,4,2023,1,KT_churned,20
12100001,0,1941,2,4,0,7,2,1,4,2024,0,MVNO_stay,4
12100001,0,1941,2,5,0,7,2,1,4,2025,0,MVNO_stay,4
12100002,1,1949,2,2,0,7,3,0,2,2017,0,KT_stay,2
12100002,1,1949,2,2,0,7,4,0,2,2018,0,KT_stay,2
12100002,1,1949,2,1,0,7,4,1,2,2019,0,KT_stay,2
12100002,1,1949,2,1,0,7,4,0,2,2020,0,KT_stay,2
12100002,1,1949,2,2,0,7,4,1,3,2021,1,KT_churned,20
12100002,1,1949,2,2,1,7,2,1,2,2022,1,LGU_churned,30
12100002,1,1949,2,1,0,7,3,1,4,2023,1,KT_churned,20
12100002,1,1949,2,1,0,7,2,1,4,2024,0,MVNO_stay,4
12100002,1,1949,2,2,0,7,2,1,4,2025,0,MVNO_stay,4
12100003,0,1973,1,7,1,7,4,0,1,2017,0,SKT_stay,1
12100003,0,1973,1,7,1,7,5,0,1,2018,0,SKT_stay,1
12100003,0,1973,1,7,1,7,5,0,1,2019,0,SKT_stay,1
12100003,0,1973,1,7,1,7,5,0,1,2020,0,SKT_stay,1
12100003,0,1973,1,7,1,7,4,1,1,2021,0,SKT_stay,1
12100003,0,1973,1,7,1,7,2,1,2,2022,1,SKT_churned,10
12100003,0,1973,1,7,1,7,6,1,2,2023,0,KT_stay,2
12100003,0,1973,1,7,1,7,6,1,2,2024,0,KT_stay,2
12100003,0,1973,1,7,1,7,5,1,2,2025,0,KT_stay,2
12110001,1,1961,2,5,1,7,7,1,1,2017,0,SKT_stay,1
12110001,1,1961,2,5,1,7,6,0,1,2018,0,SKT_stay,1
12110001,1,1961,2,6,1,7,6,1,2,2019,1,SKT_churned,10
12110001,1,1961,2,5,1,7,8,1,2,2020,0,KT_stay,2
12110001,1,1961,2,5,1,7,8,1,2,2021,0,KT_stay,2
12110001,1,1961,2,5,1,7,4,1,2,2022,0,KT_stay,2
12110001,1,1961,2,5,1,7,5,1,1,2023,1,KT_churned,20
12110001,1,1961,2,5,1,7,4,1,1,2024,0,SKT_stay,1
12110001,1,1961,2,5,1,7,4,1,1,2025,0,SKT_stay,1
12110002,0,1958,2,8,1,7,7,1,1,2017,0,SKT_stay,1
12110002,0,1958,2,8,1,7,9,0,1,2018,0,SKT_stay,1
12110002,0,1958,2,8,1,7,6,0,1,2019,0,SKT_stay,1
12110002,0,1958,2,6,1,7,7,1,1,2020,0,SKT_stay,1
12110002,0,1958,2,8,1,7,7,1,2,2021,1,SKT_churned,10
12110002,0,1958,2,8,1,7,5,1,2,2022,0,KT_stay,2
12110002,0,1958,2,9,1,7,4,1,1,2023,1,KT_churned,20
12110002,0,1958,2,9,1,7,4,1,1,2024,0,SKT_stay,1
12110002,0,1958,2,9,1,7,4,1,1,2025,0,SKT_stay,1
12110003,0,1984,1,9,1,7,7,1,1,2017,0,SKT_stay,1
12110003,0,1984,1,6,1,7,7,0,1,2018,0,SKT_stay,1
12110003,0,1984,1,6,1,7,7,0,1,2019,0,SKT_stay,1
12110003,0,1984,1,8,1,7,8,1,1,2020,0,SKT_stay,1
12110003,0,1984,1,6,1,7,7,1,2,2021,1,SKT_churned,10
12110003,0,1984,1,6,1,7,5,1,2,2022,0,KT_stay,2
12110003,0,1984,1,7,1,7,7,1,1,2023,1,KT_churned,20
12110003,0,1984,1,7,1,7,7,1,1,2024,0,SKT_stay,1
12110003,0,1984,1,7,1,7,7,1,1,2025,0,SKT_stay,1
12140001,0,1957,4,3,1,7,5,0,1,2017,0,SKT_stay,1
12140001,0,1957,4,3,1,7,4,0,4,2018,1,SKT_churned,10
12140001,0,1957,4,3,1,7,4,0,1,2019,1,MVNO_churned,40
12140001,0,1957,4,3,1,7,4,0,1,2020,0,SKT_stay,1
12140001,0,1957,4,3,1,7,2,0,1,2021,0,SKT_stay,1
12140001,0,1957,4,4,1,7,4,0,1,2022,0,SKT_stay,1
12140001,0,1957,4,6,1,7,3,1,1,2023,0,SKT_stay,1
12140001,0,1957,4,7,1,7,3,1,1,2024,0,SKT_stay,1
12140001,0,1957,4,3,0,7,4,1,1,2025,0,SKT_stay,1
12160001,0,1964,2,10,1,7,6,1,1,2017,0,SKT_stay,1
12160001,0,1964,2,7,1,7,6,1,3,2018,1,SKT_churned,10
12160001,0,1964,2,7,1,7,5,0,3,2019,0,LGU_stay,3
12160001,0,1964,2,7,1,7,5,0,3,2020,0,LGU_stay,3
12160001,0,1964,2,8,1,7,5,0,3,2021,0,LGU_stay,3
12160001,0,1964,2,7,1,7,4,1,3,2022,0,LGU_stay,3
12160001,0,1964,2,7,1,7,6,1,1,2023,1,LGU_churned,30
12160001,0,1964,2,7,1,7,5,1,3,2024,1,SKT_churned,10
12160001,0,1964,2,7,1,7,4,1,4,2025,1,LGU_churned,30
12160002,1,1970,2,5,1,7,7,1,1,2017,0,SKT_stay,1
12160002,1,1970,2,4,1,7,7,0,2,2018,1,SKT_churned,10
12160002,1,1970,2,4,1,7,5,0,2,2019,0,KT_stay,2
12160002,1,1970,2,4,1,7,5,0,3,2020,1,KT_churned,20
12160002,1,1970,2,5,1,7,7,1,2,2021,1,LGU_churned,30
12160002,1,1970,2,4,1,7,4,1,2,2022,0,KT_stay,2
12160002,1,1970,2,5,1,7,4,1,1,2023,1,KT_churned,20
12160002,1,1970,2,5,1,7,4,1,2,2024,1,SKT_churned,10
12160002,1,1970,2,5,1,7,4,1,2,2025,0,KT_stay,2
12170001,0,1971,2,16,1,7,6,1,1,2017,0,SKT_stay,1
12170001,0,1971,2,8,1,7,8,1,2,2018,1,SKT_churned,10
12170001,0,1971,2,7,1,7,5,1,2,2019,0,KT_stay,2
12170001,0,1971,2,8,1,7,5,1,2,2020,0,KT_stay,2
12170001,0,1971,2,5,1,7,7,1,2,2021,0,KT_stay,2
12170001,0,1971,2,8,1,7,5,1,2,2022,0,KT_stay,2
12170001,0,1971,2,9,1,7,4,1,1,2023,1,KT_churned,20
12170001,0,1971,2,9,1,7,4,1,2,2024,1,SKT_churned,10
12170001,0,1971,2,9,1,7,4,1,2,2025,0,KT_stay,2
12170002,1,1967,2,1,0,7,6,1,1,2017,0,SKT_stay,1
12170002,1,1967,2,1,0,7,5,1,2,2018,1,SKT_churned,10
12170002,1,1967,2,1,0,7,5,1,2,2019,0,KT_stay,2
12170002,1,1967,2,1,0,7,5,1,2,2020,0,KT_stay,2
12170002,1,1967,2,1,0,7,6,1,2,2021,0,KT_stay,2
12170002,1,1967,2,1,0,7,4,1,2,2022,0,KT_stay,2
12170002,1,1967,2,1,0,7,4,1,1,2023,1,KT_churned,20
12170002,1,1967,2,1,0,7,4,1,2,2024,1,SKT_churned,10
12170002,1,1967,2,1,0,7,4,1,2,2025,0,KT_stay,2
12180001,0,1968,2,9,1,7,7,0,1,2017,0,SKT_stay,1
12180001,0,1968,2,6,1,7,5,1,1,2018,0,SKT_stay,1
12180001,0,1968,2,8,1,7,5,1,1,2019,0,SKT_stay,1
12180001,0,1968,2,7,1,7,8,0,1,2020,0,SKT_stay,1
12180001,0,1968,2,9,1,7,7,1,1,2021,0,SKT_stay,1
12180001,0,1968,2,9,1,7,5,1,1,2022,0,SKT_stay,1
12180001,0,1968,2,9,1,7,5,1,3,2023,1,SKT_churned,10
12180001,0,1968,2,9,1,7,5,1,1,2024,1,LGU_churned,30
12180001,0,1968,2,9,1,7,6,1,1,2025,0,SKT_stay,1
12180002,1,1969,2,8,1,7,7,1,1,2017,0,SKT_stay,1
12180002,1,1969,2,6,1,7,6,0,3,2018,1,SKT_churned,10
12180002,1,1969,2,6,1,7,5,1,1,2019,1,LGU_churned,30
12180002,1,1969,2,6,1,7,7,0,1,2020,0,SKT_stay,1
12180002,1,1969,2,6,1,7,7,1,1,2021,0,SKT_stay,1
12180002,1,1969,2,6,1,7,4,1,1,2022,0,SKT_stay,1
12180002,1,1969,2,6,1,7,4,1,3,2023,1,SKT_churned,10
12180002,1,1969,2,7,1,7,4,1,1,2024,1,LGU_churned,30
12180002,1,1969,2,7,1,7,4,1,1,2025,0,SKT_stay,1
12200001,1,1959,4,5,1,7,5,0,1,2017,0,SKT_stay,1
12200001,1,1959,4,4,1,7,5,0,3,2018,1,SKT_churned,10
12200001,1,1959,2,5,1,7,5,0,1,2019,1,LGU_churned,30
12200001,1,1959,2,5,1,7,6,0,1,2020,0,SKT_stay,1
12200001,1,1959,4,5,1,7,6,0,1,2021,0,SKT_stay,1
12200001,1,1959,4,4,1,7,4,0,1,2022,0,SKT_stay,1
12200001,1,1959,2,5,1,7,7,1,1,2023,0,SKT_stay,1
12200001,1,1959,2,5,1,7,6,1,1,2024,0,SKT_stay,1
12200001,1,1959,2,5,1,7,6,1,1,2025,0,SKT_stay,1
12220001,0,1966,1,6,1,7,7,0,1,2017,0,SKT_stay,1
12220001,0,1966,1,5,1,7,6,0,3,2018,1,SKT_churned,10
12220001,0,1966,1,5,1,7,5,0,1,2019,1,LGU_churned,30
12220001,0,1966,1,7,1,7,8,0,1,2020,0,SKT_stay,1
12220001,0,1966,1,7,1,7,7,0,1,2021,0,SKT_stay,1
12220001,0,1966,1,6,1,7,7,0,1,2022,0,SKT_stay,1
12220001,0,1966,1,8,1,7,7,1,1,2023,0,SKT_stay,1
12220001,0,1966,1,9,1,7,6,1,1,2024,0,SKT_stay,1
12220001,0,1966,1,9,1,7,7,1,1,2025,0,SKT_stay,1
12260001,1,1984,1,6,1,7,7,0,1,2017,0,SKT_stay,1
12260001,1,1984,1,5,1,7,7,0,1,2018,0,SKT_stay,1
12260001,1,1984,1,7,1,7,4,0,3,2019,1,SKT_churned,10
12260001,1,1984,1,7,1,7,5,0,3,2020,0,LGU_stay,3
12260001,1,1984,1,8,1,7,5,0,3,2021,0,LGU_stay,3
12260001,1,1984,1,6,1,7,4,0,3,2022,0,LGU_stay,3
12260001,1,1984,1,7,1,7,7,1,2,2023,1,LGU_churned,30
12260001,1,1984,1,7,1,7,6,1,3,2024,1,KT_churned,20
12260001,1,1984,1,7,1,7,6,1,3,2025,0,LGU_stay,3
12270001,0,1982,1,6,1,7,8,0,1,2017,0,SKT_stay,1
12270001,0,1982,1,5,1,7,7,1,2,2018,1,SKT_churned,10
12270001,0,1982,1,5,1,7,7,1,1,2019,1,KT_churned,20
12270001,0,1982,1,7,1,7,8,0,1,2020,0,SKT_stay,1
12270001,0,1982,1,7,1,7,5,0,1,2021,0,SKT_stay,1
12270001,0,1982,1,6,1,7,5,1,1,2022,0,SKT_stay,1
12270001,0,1982,1,8,1,7,9,1,2,2023,1,SKT_churned,10
12270001,0,1982,1,9,1,7,6,1,1,2024,1,KT_churned,20
12270001,0,1982,1,9,1,7,7,1,1,2025,0,SKT_stay,1
12280001,1,1981,1,5,1,7,8,0,1,2017,0,SKT_stay,1
12280001,1,1981,1,4,1,7,6,0,1,2018,0,SKT_stay,1
12280001,1,1981,1,5,1,7,6,0,1,2019,0,SKT_stay,1
12280001,1,1981,1,6,1,7,8,0,3,2020,1,SKT_churned,10
12280001,1,1981,1,6,1,7,6,0,3,2021,0,LGU_stay,3
12280001,1,1981,1,5,1,7,5,0,3,2022,0,LGU_stay,3
12280001,1,1981,1,7,1,7,5,1,1,2023,1,LGU_churned,30
12280001,1,1981,1,7,1,7,4,1,3,2024,1,SKT_churned,10
12280001,1,1981,1,7,1,7,4,1,2,2025,1,LGU_churned,30
12290002,1,1982,2,1,0,7,5,0,1,2017,0,SKT_stay,1
12290002,1,1982,2,1,0,7,7,0,1,2018,0,SKT_stay,1
12290002,1,1982,2,1,0,7,7,0,1,2019,0,SKT_stay,1
12290002,1,1982,2,1,0,7,5,0,1,2020,0,SKT_stay,1
12290002,1,1982,2,1,0,7,6,1,1,2021,0,SKT_stay,1
12290002,1,1982,2,1,0,7,5,0,1,2022,0,SKT_stay,1
12290002,1,1982,2,1,0,7,8,0,1,2023,0,SKT_stay,1
12290002,1,1982,2,1,0,7,5,0,1,2024,0,SKT_stay,1
12290002,1,1982,2,1,0,7,7,0,1,2025,0,SKT_stay,1
12310001,0,1944,2,1,0,7,4,0,3,2017,0,LGU_stay,3
12310001,0,1944,2,1,0,7,6,0,2,2018,1,LGU_churned,30
12310001,0,1944,2,1,0,7,3,0,1,2019,1,KT_churned,20
12310001,0,1944,2,1,0,7,4,1,1,2020,0,SKT_stay,1
12310001,0,1944,2,1,0,7,2,1,1,2021,0,SKT_stay,1
12310001,0,1944,2,1,0,7,3,1,1,2022,0,SKT_stay,1
12310001,0,1944,2,1,0,7,3,1,1,2023,0,SKT_stay,1
12310001,0,1944,2,2,0,7,3,1,1,2024,0,SKT_stay,1
12310001,0,1944,2,2,0,7,3,0,1,2025,0,SKT_stay,1
12320001,0,1974,2,9,1,7,10,0,1,2017,0,SKT_stay,1
12320001,0,1974,2,9,1,7,7,0,1,2018,0,SKT_stay,1
12320001,0,1974,2,8,1,7,7,1,1,2019,0,SKT_stay,1
12320001,0,1974,2,8,1,7,4,1,1,2020,0,SKT_stay,1
12320001,0,1974,2,9,1,7,5,1,2,2021,1,SKT_churned,10
12320001,0,1974,2,9,1,7,4,1,1,2022,1,KT_churned,20
12320001,0,1974,2,9,1,7,3,1,1,2023,0,SKT_stay,1
12320001,0,1974,2,9,1,7,6,1,3,2024,1,SKT_churned,10
12320001,0,1974,2,8,1,7,5,1,1,2025,1,LGU_churned,30
12320002,1,1978,2,1,0,7,6,0,1,2017,0,SKT_stay,1
12320002,1,1978,2,1,0,7,6,0,3,2018,1,SKT_churned,10
12320002,1,1978,2,1,0,7,4,1,1,2019,1,LGU_churned,30
12320002,1,1978,2,1,0,7,4,1,1,2020,0,SKT_stay,1
12320002,1,1978,2,1,0,7,5,1,2,2021,1,SKT_churned,10
12320002,1,1978,2,1,0,7,4,1,1,2022,1,KT_churned,20
12320002,1,1978,2,1,0,7,3,1,1,2023,0,SKT_stay,1
12320002,1,1978,2,1,0,7,6,1,3,2024,1,SKT_churned,10
12320002,1,1978,2,6,1,7,5,1,1,2025,1,LGU_churned,30
12330001,0,1958,2,7,1,7,6,1,2,2017,0,KT_stay,2
12330001,0,1958,2,5,1,7,5,0,3,2018,1,KT_churned,20
12330001,0,1958,2,4,1,7,2,0,2,2019,1,LGU_churned,30
12330001,0,1958,2,5,1,7,4,0,2,2020,0,KT_stay,2
12330001,0,1958,2,6,1,7,6,0,2,2021,0,KT_stay,2
12330001,0,1958,2,9,1,7,6,0,2,2022,0,KT_stay,2
12330001,0,1958,2,10,1,7,5,0,2,2023,0,KT_stay,2
12330001,0,1958,2,11,1,7,5,0,2,2024,0,KT_stay,2
12330001,0,1958,2,11,1,7,5,0,2,2025,0,KT_stay,2
12350002,1,1970,2,1,0,7,5,0,2,2017,0,KT_stay,2
12350002,1,1970,2,1,0,7,4,0,2,2018,0,KT_stay,2
